,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity,rooms_per_household,bedrooms_per_room,pop_per_household
9877,-118.11,33.75,15.0,2569.0,812.0,785.0,477.0,5.4011,346400.0,NEAR OCEAN,1.7023060796645701,0.31607629427792916,1.6457023060796645
9878,-117.63,34.07,39.0,2650.0,511.0,1537.0,495.0,3.4432,106700.0,INLAND,1.0323232323232323,0.19283018867924528,3.105050505050505
9879,-117.24,33.04,13.0,3498.0,663.0,1412.0,618.0,3.212,147600.0,NEAR OCEAN,1.0728155339805825,0.1895368782161235,2.284789644012945
9880,-117.15,34.03,26.0,5305.0,701.0,1818.0,676.0,6.1461,217100.0,INLAND,1.03698224852071,0.13213949104618283,2.6893491124260356
9881,-118.21,33.95,35.0,2134.0,650.0,2248.0,587.0,2.2988,153400.0,<1H OCEAN,1.1073253833049403,0.3045923149015933,3.8296422487223167
9882,-116.99,32.74,18.0,3341.0,611.0,1952.0,602.0,3.9844,215300.0,<1H OCEAN,1.0149501661129567,0.1828793774319066,3.2425249169435215
9883,-118.49,34.05,52.0,2416.0,291.0,810.0,270.0,13.8556,500001.0,<1H OCEAN,1.0777777777777777,0.12044701986754967,3.0
9884,-115.73,33.35,23.0,1586.0,448.0,338.0,182.0,1.2132,30000.0,INLAND,2.4615384615384617,0.28247162673392184,1.8571428571428572
9885,-118.29,33.98,44.0,2261.0,555.0,1348.0,455.0,1.9125,97200.0,<1H OCEAN,1.2197802197802199,0.24546660769570985,2.9626373626373628
9886,-119.27,36.34,26.0,2057.0,472.0,1453.0,439.0,2.4113,58600.0,INLAND,1.0751708428246014,0.22946037919299953,3.3097949886104785
9887,-118.36,33.98,40.0,1113.0,234.0,584.0,231.0,3.0927,316000.0,<1H OCEAN,1.0129870129870129,0.21024258760107817,2.5281385281385282
9888,-121.52,38.53,30.0,3377.0,623.0,1289.0,594.0,3.5737,171200.0,INLAND,1.0488215488215489,0.18448326917382293,2.17003367003367
9889,-118.3,34.05,31.0,1744.0,720.0,2034.0,633.0,2.2684,193800.0,<1H OCEAN,1.1374407582938388,0.41284403669724773,3.213270142180095
9890,-118.26,34.11,52.0,1740.0,402.0,749.0,335.0,3.5673,270700.0,<1H OCEAN,1.2,0.23103448275862068,2.235820895522388
9891,-118.27,34.17,52.0,2010.0,,908.0,326.0,6.9135,374000.0,<1H OCEAN,,,2.785276073619632
9892,-116.95,32.77,25.0,3308.0,421.0,1201.0,414.0,6.3191,303400.0,<1H OCEAN,1.0169082125603865,0.12726723095525996,2.9009661835748792
9893,-121.97,37.32,19.0,4620.0,1404.0,2672.0,1308.0,3.699,237500.0,<1H OCEAN,1.073394495412844,0.3038961038961039,2.0428134556574924
9894,-122.0,38.35,34.0,1084.0,187.0,561.0,198.0,4.2115,118900.0,INLAND,0.9444444444444444,0.17250922509225092,2.8333333333333335
9895,-118.2,34.05,41.0,1268.0,398.0,1887.0,407.0,2.625,150000.0,<1H OCEAN,0.9778869778869779,0.3138801261829653,4.636363636363637
9896,-121.95,37.24,37.0,3109.0,541.0,1566.0,544.0,6.0235,413500.0,<1H OCEAN,0.9944852941176471,0.17401093599228049,2.8786764705882355
9897,-118.56,34.25,31.0,1962.0,243.0,697.0,242.0,8.565,500001.0,<1H OCEAN,1.0041322314049588,0.12385321100917432,2.8801652892561984
9898,-122.03,37.62,35.0,1298.0,236.0,632.0,204.0,3.8929,209500.0,NEAR BAY,1.1568627450980393,0.18181818181818182,3.0980392156862746
9899,-118.41,34.0,18.0,1307.0,441.0,884.0,456.0,2.9338,276300.0,<1H OCEAN,0.9671052631578947,0.33741392501912776,1.9385964912280702
9900,-116.62,34.23,14.0,6438.0,1719.0,1586.0,691.0,1.6136,67400.0,INLAND,2.487698986975398,0.26700838769804286,2.295224312590449
9901,-116.99,32.72,14.0,1771.0,301.0,1046.0,284.0,4.775,143300.0,<1H OCEAN,1.0598591549295775,0.16996047430830039,3.683098591549296
9902,-117.02,32.81,27.0,1950.0,317.0,950.0,320.0,4.0656,164000.0,<1H OCEAN,0.990625,0.16256410256410256,2.96875
9903,-117.08,32.68,26.0,3071.0,615.0,2156.0,568.0,2.9318,112400.0,NEAR OCEAN,1.0827464788732395,0.20026050146532073,3.795774647887324
9904,-121.99,38.15,36.0,263.0,73.0,88.0,42.0,2.5313,162500.0,INLAND,1.7380952380952381,0.27756653992395436,2.0952380952380953
9905,-118.29,33.93,31.0,3894.0,1017.0,3590.0,962.0,2.0437,137200.0,<1H OCEAN,1.0571725571725572,0.261171032357473,3.731808731808732
9906,-122.15,37.7,36.0,1464.0,244.0,672.0,261.0,3.5547,194700.0,NEAR BAY,0.9348659003831418,0.16666666666666666,2.574712643678161
9907,-117.27,34.17,16.0,30.0,3.0,49.0,8.0,4.625,250000.0,INLAND,0.375,0.1,6.125
9908,-117.14,32.92,7.0,1308.0,418.0,766.0,390.0,3.2151,106300.0,<1H OCEAN,1.0717948717948718,0.3195718654434251,1.964102564102564
9909,-122.45,37.73,52.0,2510.0,438.0,1153.0,407.0,5.1238,335100.0,NEAR BAY,1.076167076167076,0.1745019920318725,2.832923832923833
9910,-117.7,33.5,4.0,2351.0,445.0,834.0,397.0,5.5677,245400.0,<1H OCEAN,1.1209068010075567,0.18928115695448744,2.1007556675062973
9911,-117.85,33.89,24.0,3326.0,503.0,1616.0,494.0,5.7457,240600.0,<1H OCEAN,1.0182186234817814,0.15123271196632593,3.2712550607287447
9912,-120.16,37.12,29.0,1995.0,392.0,1261.0,354.0,1.9073,79200.0,INLAND,1.1073446327683616,0.19649122807017544,3.562146892655367
9913,-117.38,33.98,10.0,642.0,176.0,462.0,186.0,2.1528,162500.0,INLAND,0.946236559139785,0.27414330218068533,2.4838709677419355
9914,-117.16,34.9,16.0,1579.0,327.0,934.0,298.0,2.7305,73800.0,INLAND,1.0973154362416107,0.2070930968967701,3.134228187919463
9915,-121.86,38.04,52.0,242.0,59.0,188.0,54.0,1.3958,67500.0,INLAND,1.0925925925925926,0.24380165289256198,3.4814814814814814
9916,-117.16,32.75,23.0,2474.0,594.0,1107.0,536.0,2.9705,245500.0,NEAR OCEAN,1.1082089552238805,0.2400970088924818,2.0652985074626864
9917,-118.28,33.97,40.0,2180.0,642.0,2464.0,631.0,1.5521,90100.0,<1H OCEAN,1.01743264659271,0.2944954128440367,3.9049128367670365
9918,-121.04,37.5,33.0,613.0,123.0,343.0,116.0,3.1875,129200.0,INLAND,1.0603448275862069,0.200652528548124,2.956896551724138
9919,-118.15,34.11,39.0,2618.0,582.0,1314.0,532.0,3.5875,309300.0,<1H OCEAN,1.093984962406015,0.22230710466004583,2.469924812030075
9920,-120.69,38.36,19.0,3267.0,614.0,1252.0,566.0,2.7236,109900.0,INLAND,1.0848056537102473,0.1879400061218243,2.2120141342756185
9921,-120.93,37.65,1.0,2254.0,328.0,402.0,112.0,4.25,189200.0,INLAND,2.9285714285714284,0.14551907719609583,3.5892857142857144
9922,-117.65,33.48,6.0,1638.0,188.0,572.0,174.0,13.0502,500001.0,<1H OCEAN,1.0804597701149425,0.11477411477411477,3.2873563218390807
9923,-122.16,37.77,45.0,2324.0,397.0,968.0,384.0,3.5739,176000.0,NEAR BAY,1.0338541666666667,0.17082616179001722,2.5208333333333335
9924,-117.43,33.99,18.0,3307.0,547.0,1738.0,457.0,4.566,116900.0,INLAND,1.1969365426695842,0.1654067130329604,3.8030634573304156
9925,-118.33,34.01,43.0,2227.0,564.0,956.0,472.0,2.0217,187500.0,<1H OCEAN,1.194915254237288,0.25325550067355185,2.0254237288135593
9926,-122.38,41.43,45.0,2245.0,448.0,1155.0,421.0,1.6509,46200.0,INLAND,1.0641330166270784,0.19955456570155902,2.7434679334916865
9927,-122.6,38.24,16.0,2621.0,416.0,1247.0,386.0,4.8603,198400.0,<1H OCEAN,1.077720207253886,0.1587180465471194,3.2305699481865284
9928,-117.62,33.43,27.0,1835.0,413.0,1221.0,377.0,3.2232,247100.0,NEAR OCEAN,1.0954907161803713,0.22506811989100817,3.2387267904509285
9929,-119.31,36.39,32.0,2293.0,466.0,1538.0,468.0,1.9342,68600.0,INLAND,0.9957264957264957,0.20322721325774096,3.286324786324786
9930,-118.76,34.28,21.0,2786.0,342.0,1114.0,322.0,5.8578,266300.0,<1H OCEAN,1.062111801242236,0.12275664034458005,3.459627329192547
9931,-118.49,34.28,31.0,3508.0,585.0,1957.0,588.0,6.6458,285500.0,<1H OCEAN,0.9948979591836735,0.16676168757126567,3.328231292517007
9932,-121.36,38.61,37.0,2191.0,394.0,951.0,362.0,3.8882,159500.0,INLAND,1.0883977900552486,0.1798265632131447,2.6270718232044197
9933,-117.08,33.11,31.0,1356.0,324.0,1301.0,331.0,2.5331,115100.0,<1H OCEAN,0.9788519637462235,0.23893805309734514,3.930513595166163
9934,-122.36,40.69,32.0,3611.0,772.0,2060.0,759.0,1.7427,60600.0,INLAND,1.0171277997364954,0.21379119357518692,2.7140974967061924
9935,-122.42,37.78,19.0,4065.0,1645.0,2079.0,1470.0,3.1462,187500.0,NEAR BAY,1.119047619047619,0.4046740467404674,1.4142857142857144
9936,-117.15,34.04,14.0,2845.0,420.0,1172.0,377.0,7.5822,283100.0,INLAND,1.1140583554376657,0.14762741652021089,3.1087533156498672
9937,-118.09,34.03,27.0,3797.0,597.0,2043.0,614.0,5.5,276800.0,<1H OCEAN,0.9723127035830619,0.15722939162496707,3.3273615635179152
9938,-118.15,34.17,36.0,930.0,280.0,1024.0,300.0,1.0846,146400.0,<1H OCEAN,0.9333333333333333,0.3010752688172043,3.4133333333333336
9939,-117.19,34.08,5.0,4458.0,751.0,2392.0,773.0,4.5938,126500.0,INLAND,0.9715394566623544,0.16846119336025123,3.094437257438551
9940,-121.26,38.7,9.0,7812.0,1348.0,3275.0,1178.0,4.3826,146600.0,INLAND,1.1443123938879456,0.17255504352278545,2.7801358234295415
9941,-117.68,33.63,16.0,5218.0,1187.0,2701.0,1125.0,3.929,143100.0,<1H OCEAN,1.055111111111111,0.22748179379072442,2.400888888888889
9942,-122.38,40.58,36.0,1808.0,384.0,807.0,383.0,1.8375,74800.0,INLAND,1.0026109660574412,0.21238938053097345,2.1070496083550916
9943,-122.03,36.96,18.0,2677.0,785.0,1391.0,656.0,2.5067,232600.0,NEAR OCEAN,1.1966463414634145,0.29323870003735525,2.120426829268293
9944,-117.76,33.54,28.0,2250.0,329.0,826.0,323.0,6.9257,466400.0,<1H OCEAN,1.0185758513931888,0.14622222222222223,2.557275541795666
9945,-116.38,33.71,17.0,12509.0,2460.0,2737.0,1423.0,4.5556,258100.0,INLAND,1.7287420941672522,0.19665840594771763,1.9234012649332397
9946,-117.8,33.63,8.0,32.0,9.0,26.0,11.0,4.1944,270800.0,<1H OCEAN,0.8181818181818182,0.28125,2.3636363636363638
9947,-117.98,33.68,24.0,4177.0,,1704.0,606.0,6.2473,281900.0,<1H OCEAN,,,2.8118811881188117
9948,-118.23,34.09,45.0,1747.0,484.0,1680.0,441.0,2.6051,155500.0,<1H OCEAN,1.0975056689342404,0.2770463651974814,3.8095238095238093
9949,-118.26,34.16,17.0,2943.0,769.0,1312.0,656.0,3.1484,187500.0,<1H OCEAN,1.1722560975609757,0.2612979952429494,2.0
9950,-117.68,34.08,21.0,5662.0,1185.0,3067.0,1055.0,3.3482,137300.0,INLAND,1.1232227488151658,0.20929000353232075,2.9071090047393366
9951,-117.17,32.7,33.0,4084.0,897.0,1804.0,833.0,4.0488,409700.0,NEAR OCEAN,1.0768307322929171,0.21963761018609207,2.1656662665066024
9952,-122.23,40.63,16.0,1141.0,220.0,563.0,200.0,2.3287,130700.0,INLAND,1.1,0.19281332164767748,2.815
9953,-118.25,34.06,52.0,174.0,66.0,249.0,57.0,1.7763,312500.0,<1H OCEAN,1.1578947368421053,0.3793103448275862,4.368421052631579
9954,-121.11,35.52,9.0,6044.0,1222.0,2239.0,972.0,3.24,264600.0,NEAR OCEAN,1.257201646090535,0.20218398411647914,2.3034979423868314
9955,-116.99,32.78,29.0,1114.0,163.0,385.0,154.0,5.4333,222800.0,<1H OCEAN,1.0584415584415585,0.14631956912028726,2.5
9956,-118.25,34.08,44.0,1425.0,438.0,1121.0,374.0,2.1108,200000.0,<1H OCEAN,1.1711229946524064,0.30736842105263157,2.9973262032085564
9957,-117.93,33.69,19.0,2602.0,439.0,1156.0,424.0,5.01,263800.0,<1H OCEAN,1.0353773584905661,0.1687163720215219,2.7264150943396226
9958,-118.11,33.84,36.0,1523.0,263.0,717.0,278.0,4.875,218900.0,<1H OCEAN,0.9460431654676259,0.1726854891661195,2.579136690647482
9959,-118.45,34.3,27.0,2676.0,,2661.0,623.0,4.3047,152100.0,<1H OCEAN,,,4.271268057784912
9960,-118.37,33.81,36.0,1283.0,209.0,563.0,209.0,6.9296,500001.0,NEAR OCEAN,1.0,0.16289945440374123,2.6937799043062203
9961,-117.03,32.63,14.0,2796.0,476.0,1466.0,464.0,5.2489,213700.0,NEAR OCEAN,1.0258620689655173,0.17024320457796852,3.1594827586206895
9962,-122.44,37.75,52.0,2082.0,425.0,801.0,411.0,4.2708,368900.0,NEAR BAY,1.0340632603406326,0.20413064361191163,1.948905109489051
9963,-117.98,33.69,16.0,2437.0,438.0,986.0,422.0,5.7117,247200.0,<1H OCEAN,1.037914691943128,0.1797291752154288,2.3364928909952605
9964,-118.35,34.08,52.0,2088.0,388.0,908.0,375.0,3.8141,342000.0,<1H OCEAN,1.0346666666666666,0.18582375478927204,2.421333333333333
9965,-122.4,37.58,26.0,3281.0,,1145.0,480.0,6.358,500001.0,NEAR OCEAN,,,2.3854166666666665
9966,-122.11,37.67,32.0,3028.0,811.0,2037.0,703.0,3.0645,165400.0,NEAR BAY,1.1536273115220483,0.2678335535006605,2.8975817923186344
9967,-119.02,35.34,35.0,1650.0,390.0,1145.0,343.0,1.5357,56500.0,INLAND,1.1370262390670554,0.23636363636363636,3.3381924198250728
9968,-121.82,38.0,30.0,3268.0,567.0,1714.0,565.0,4.4583,131000.0,INLAND,1.0035398230088495,0.17350061199510403,3.033628318584071
9969,-118.85,34.14,16.0,4109.0,543.0,1409.0,560.0,8.1064,423400.0,<1H OCEAN,0.9696428571428571,0.1321489413482599,2.5160714285714287
9970,-117.67,33.51,18.0,1645.0,393.0,1490.0,355.0,3.4792,126400.0,<1H OCEAN,1.1070422535211268,0.23890577507598784,4.197183098591549
9971,-116.56,33.05,15.0,1985.0,361.0,536.0,209.0,4.125,148200.0,INLAND,1.7272727272727273,0.18186397984886649,2.5645933014354068
9972,-117.87,33.6,35.0,1598.0,398.0,782.0,411.0,5.1155,500000.0,<1H OCEAN,0.9683698296836983,0.2490613266583229,1.9026763990267639
9973,-121.69,36.96,23.0,1229.0,254.0,687.0,232.0,5.1433,305600.0,<1H OCEAN,1.0948275862068966,0.20667209113100082,2.961206896551724
9974,-118.3,33.88,26.0,1221.0,312.0,807.0,330.0,4.0536,253600.0,<1H OCEAN,0.9454545454545454,0.25552825552825553,2.4454545454545453
9975,-121.09,38.03,21.0,2064.0,342.0,1021.0,359.0,4.517,152200.0,INLAND,0.9526462395543176,0.16569767441860464,2.8440111420612815
9976,-117.15,32.72,51.0,1321.0,,781.0,499.0,1.3071,250000.0,NEAR OCEAN,,,1.565130260521042
9977,-117.91,33.66,26.0,5761.0,1326.0,2681.0,1116.0,4.0341,243300.0,<1H OCEAN,1.1881720430107527,0.23016837354625932,2.402329749103943
9978,-121.38,38.6,36.0,1249.0,159.0,362.0,143.0,6.8469,446400.0,INLAND,1.1118881118881119,0.12730184147317855,2.5314685314685317
9979,-120.45,36.85,20.0,1519.0,376.0,1681.0,370.0,2.1759,58100.0,INLAND,1.0162162162162163,0.24753127057274524,4.543243243243243
9980,-121.61,37.86,30.0,1428.0,287.0,989.0,287.0,3.691,154400.0,INLAND,1.0,0.20098039215686275,3.445993031358885
9981,-117.9,33.65,24.0,4496.0,877.0,1928.0,855.0,4.6808,245500.0,<1H OCEAN,1.0257309941520467,0.19506227758007116,2.254970760233918
9982,-119.78,36.78,31.0,2164.0,456.0,959.0,463.0,2.3293,73400.0,INLAND,0.9848812095032398,0.21072088724584104,2.0712742980561556
9983,-118.43,34.03,26.0,1706.0,516.0,894.0,435.0,3.1875,372700.0,<1H OCEAN,1.186206896551724,0.30246189917936694,2.0551724137931036
9984,-117.56,33.89,16.0,693.0,185.0,365.0,176.0,2.3417,191700.0,INLAND,1.0511363636363635,0.26695526695526695,2.0738636363636362
9985,-118.34,34.0,49.0,2863.0,411.0,1108.0,406.0,5.8993,313300.0,<1H OCEAN,1.0123152709359606,0.1435557107928746,2.729064039408867
9986,-118.44,33.96,33.0,2799.0,491.0,978.0,447.0,5.6435,500001.0,<1H OCEAN,1.0984340044742729,0.17541979278313682,2.1879194630872485
9987,-120.54,38.41,21.0,1435.0,294.0,668.0,267.0,2.5667,77400.0,INLAND,1.101123595505618,0.2048780487804878,2.50187265917603
9988,-118.27,33.98,44.0,1722.0,457.0,2177.0,401.0,2.125,92500.0,<1H OCEAN,1.139650872817955,0.2653890824622532,5.428927680798005
9989,-118.1,33.9,35.0,1151.0,248.0,809.0,246.0,4.7813,160000.0,<1H OCEAN,1.008130081300813,0.2154648132059079,3.2886178861788617
9990,-116.99,34.88,23.0,6060.0,1165.0,2920.0,1072.0,3.1528,69000.0,INLAND,1.0867537313432836,0.19224422442244224,2.7238805970149254
9991,-118.1,33.83,36.0,1408.0,250.0,702.0,251.0,4.875,222500.0,<1H OCEAN,0.9960159362549801,0.17755681818181818,2.7968127490039842
9992,-118.16,33.93,35.0,757.0,151.0,474.0,132.0,3.7361,179800.0,<1H OCEAN,1.143939393939394,0.19947159841479525,3.590909090909091
9993,-122.3,37.84,14.0,7355.0,2408.0,3100.0,2051.0,4.0018,143800.0,NEAR BAY,1.174061433447099,0.3273963290278722,1.5114578254509996
9994,-121.42,38.47,11.0,5665.0,1507.0,3422.0,1299.0,2.3343,97800.0,INLAND,1.1601231716705158,0.26601941747572816,2.634334103156274
9995,-118.18,33.85,44.0,1890.0,465.0,1378.0,430.0,3.8819,143200.0,<1H OCEAN,1.0813953488372092,0.24603174603174602,3.2046511627906975
9996,-121.02,37.7,16.0,3476.0,650.0,2126.0,665.0,3.3438,125400.0,INLAND,0.9774436090225563,0.18699654775604144,3.1969924812030075
9997,-122.41,37.74,47.0,1728.0,398.0,1178.0,315.0,3.2813,229600.0,NEAR BAY,1.2634920634920634,0.23032407407407407,3.7396825396825397
9998,-120.84,37.49,25.0,2383.0,576.0,1234.0,583.0,1.4529,86100.0,INLAND,0.9879931389365352,0.24171212757028956,2.1166380789022297
9999,-121.4,38.59,25.0,2228.0,534.0,1130.0,481.0,2.5363,124600.0,INLAND,1.1101871101871101,0.23967684021543986,2.3492723492723493
10000,-122.39,37.72,52.0,135.0,34.0,93.0,26.0,2.1484,181300.0,NEAR BAY,1.3076923076923077,0.2518518518518518,3.576923076923077
10001,-121.83,37.37,43.0,821.0,149.0,370.0,135.0,4.25,209100.0,<1H OCEAN,1.1037037037037036,0.1814859926918392,2.740740740740741
10002,-122.43,37.76,52.0,2250.0,566.0,1051.0,562.0,2.8458,350000.0,NEAR BAY,1.00711743772242,0.25155555555555553,1.8701067615658362
10003,-122.39,37.74,45.0,1462.0,308.0,924.0,302.0,2.1767,185300.0,NEAR BAY,1.0198675496688743,0.2106703146374829,3.0596026490066226
10004,-118.21,34.07,42.0,902.0,318.0,1312.0,323.0,1.9375,168800.0,<1H OCEAN,0.9845201238390093,0.352549889135255,4.061919504643963
10005,-117.38,33.2,26.0,1427.0,386.0,974.0,317.0,1.3903,184400.0,NEAR OCEAN,1.2176656151419558,0.27049754730203224,3.0725552050473186
10006,-121.3,38.12,11.0,1792.0,252.0,767.0,263.0,7.6889,229300.0,INLAND,0.9581749049429658,0.140625,2.9163498098859315
10007,-122.55,37.9,34.0,1431.0,224.0,503.0,220.0,7.9606,453400.0,NEAR BAY,1.018181818181818,0.15653389238294899,2.286363636363636
10008,-121.02,36.94,33.0,1541.0,313.0,880.0,272.0,2.5074,117700.0,INLAND,1.150735294117647,0.20311486048020766,3.235294117647059
10009,-118.08,33.78,30.0,2879.0,403.0,1109.0,414.0,6.9324,364700.0,<1H OCEAN,0.9734299516908212,0.13997915943035777,2.678743961352657
10010,-121.23,37.95,36.0,811.0,168.0,514.0,152.0,2.625,89200.0,INLAND,1.105263157894737,0.20715166461159062,3.3815789473684212
10011,-117.25,34.16,35.0,2707.0,481.0,1595.0,479.0,3.9018,91500.0,INLAND,1.0041753653444676,0.17768747691171038,3.3298538622129437
10012,-116.06,34.15,15.0,10377.0,2331.0,4507.0,1807.0,2.2466,66800.0,INLAND,1.289983397897067,0.2246313963573287,2.4941892639734364
10013,-118.37,34.18,42.0,1140.0,300.0,643.0,252.0,3.3958,178400.0,<1H OCEAN,1.1904761904761905,0.2631578947368421,2.5515873015873014
10014,-117.86,34.02,19.0,6300.0,937.0,3671.0,943.0,5.9716,262100.0,<1H OCEAN,0.9936373276776246,0.14873015873015874,3.8928950159066806
10015,-117.86,34.14,36.0,3097.0,667.0,1484.0,634.0,3.1905,235300.0,INLAND,1.0520504731861198,0.21536971262512108,2.3406940063091484
10016,-118.28,34.0,43.0,713.0,245.0,880.0,237.0,1.2065,103600.0,<1H OCEAN,1.0337552742616034,0.3436185133239832,3.7130801687763713
10017,-121.49,38.47,26.0,6121.0,1185.0,4224.0,1105.0,2.3496,68000.0,INLAND,1.0723981900452488,0.1935958176768502,3.8226244343891405
10018,-121.96,37.22,35.0,4709.0,723.0,1866.0,694.0,8.492,500001.0,<1H OCEAN,1.04178674351585,0.15353578254406455,2.6887608069164264
10019,-118.39,37.37,25.0,3295.0,824.0,1477.0,770.0,1.8325,105800.0,INLAND,1.07012987012987,0.25007587253414265,1.9181818181818182
10020,-122.08,37.4,23.0,806.0,158.0,373.0,156.0,5.9291,284600.0,NEAR BAY,1.0128205128205128,0.19602977667493796,2.391025641025641
10021,-118.36,33.91,41.0,2048.0,439.0,1191.0,429.0,3.8,222500.0,<1H OCEAN,1.0233100233100234,0.21435546875,2.7762237762237763
10022,-118.12,33.84,37.0,2143.0,382.0,1047.0,377.0,4.4423,216000.0,<1H OCEAN,1.013262599469496,0.1782547830144657,2.777188328912467
10023,-122.16,37.69,36.0,1118.0,219.0,625.0,228.0,3.7813,192200.0,NEAR BAY,0.9605263157894737,0.19588550983899822,2.741228070175439
10024,-122.53,37.91,37.0,2524.0,398.0,999.0,417.0,7.9892,500001.0,NEAR BAY,0.9544364508393285,0.1576862123613312,2.3956834532374103
10025,-122.03,37.39,22.0,3280.0,933.0,1842.0,795.0,4.4107,232700.0,<1H OCEAN,1.1735849056603773,0.2844512195121951,2.3169811320754716
10026,-118.17,34.11,26.0,4971.0,996.0,2370.0,932.0,4.9676,381400.0,<1H OCEAN,1.0686695278969958,0.20036210018105008,2.5429184549356223
10027,-117.23,34.49,9.0,4055.0,536.0,1458.0,478.0,5.4201,170600.0,INLAND,1.1213389121338913,0.13218249075215782,3.0502092050209204
10028,-119.69,34.43,44.0,2440.0,485.0,1011.0,442.0,4.149,443600.0,<1H OCEAN,1.0972850678733033,0.1987704918032787,2.2873303167420813
10029,-121.99,37.29,32.0,2930.0,481.0,1336.0,481.0,6.4631,344100.0,<1H OCEAN,1.0,0.16416382252559727,2.7775467775467777
10030,-118.23,34.14,25.0,2864.0,844.0,1745.0,803.0,2.9167,224300.0,<1H OCEAN,1.0510585305105853,0.2946927374301676,2.1731008717310085
10031,-118.34,34.17,52.0,1133.0,212.0,545.0,222.0,4.875,249500.0,<1H OCEAN,0.954954954954955,0.18711385701676964,2.454954954954955
10032,-118.2,33.98,38.0,867.0,243.0,950.0,235.0,1.8929,163100.0,<1H OCEAN,1.0340425531914894,0.28027681660899656,4.042553191489362
10033,-121.27,38.64,22.0,1597.0,280.0,657.0,273.0,4.3098,213500.0,INLAND,1.0256410256410255,0.17532874139010646,2.4065934065934065
10034,-122.2,37.4,30.0,2612.0,338.0,980.0,324.0,10.0481,500001.0,NEAR OCEAN,1.0432098765432098,0.12940275650842267,3.0246913580246915
10035,-123.02,38.81,45.0,1717.0,389.0,916.0,367.0,3.2425,138800.0,<1H OCEAN,1.0599455040871935,0.22655794991263833,2.4959128065395095
10036,-117.13,32.75,24.0,1877.0,519.0,898.0,483.0,2.2264,112500.0,NEAR OCEAN,1.0745341614906831,0.2765050612679808,1.8592132505175984
10037,-118.26,34.08,46.0,945.0,250.0,910.0,252.0,3.5039,187500.0,<1H OCEAN,0.9920634920634921,0.26455026455026454,3.611111111111111
10038,-122.26,38.29,10.0,969.0,160.0,482.0,180.0,6.5799,218100.0,NEAR BAY,0.8888888888888888,0.1651186790505676,2.6777777777777776
10039,-117.09,32.98,23.0,1125.0,273.0,687.0,308.0,2.3182,268800.0,<1H OCEAN,0.8863636363636364,0.24266666666666667,2.2305194805194803
10040,-117.94,33.65,15.0,2016.0,443.0,1015.0,419.0,5.2732,209700.0,<1H OCEAN,1.0572792362768497,0.2197420634920635,2.4224343675417663
10041,-117.82,33.78,25.0,4977.0,645.0,2061.0,646.0,6.58,318500.0,<1H OCEAN,0.9984520123839009,0.1295961422543701,3.1904024767801857
10042,-119.98,36.9,26.0,1284.0,239.0,820.0,254.0,2.5833,62300.0,INLAND,0.9409448818897638,0.18613707165109034,3.2283464566929134
10043,-121.92,36.62,52.0,728.0,161.0,313.0,142.0,3.4327,254500.0,NEAR OCEAN,1.1338028169014085,0.22115384615384615,2.204225352112676
10044,-118.14,33.89,33.0,2867.0,786.0,1774.0,705.0,2.9292,183400.0,<1H OCEAN,1.1148936170212767,0.27415416811998605,2.5163120567375885
10045,-118.37,34.14,23.0,1883.0,512.0,774.0,478.0,3.5096,396400.0,<1H OCEAN,1.0711297071129706,0.27190653212958044,1.6192468619246863
10046,-122.42,37.75,52.0,1564.0,396.0,1162.0,374.0,3.0,275000.0,NEAR BAY,1.0588235294117647,0.2531969309462916,3.106951871657754
10047,-122.47,37.76,52.0,4001.0,809.0,1886.0,756.0,3.3239,350000.0,NEAR BAY,1.07010582010582,0.20219945013746563,2.494708994708995
10048,-121.94,38.02,29.0,5765.0,1170.0,3266.0,1131.0,2.7907,113900.0,INLAND,1.0344827586206897,0.20294882914137033,2.887709991158267
10049,-121.99,38.34,16.0,1470.0,261.0,748.0,256.0,4.0433,132200.0,INLAND,1.01953125,0.17755102040816326,2.921875
10050,-117.93,33.85,31.0,2149.0,465.0,966.0,302.0,3.875,183900.0,<1H OCEAN,1.5397350993377483,0.216379711493718,3.198675496688742
10051,-117.13,34.17,17.0,1181.0,271.0,248.0,114.0,5.5762,150000.0,INLAND,2.3771929824561404,0.22946655376799321,2.175438596491228
10052,-119.02,35.37,44.0,2687.0,620.0,1521.0,549.0,1.7213,61600.0,INLAND,1.1293260473588342,0.23074060290286566,2.7704918032786887
10053,-117.12,34.1,40.0,96.0,14.0,46.0,14.0,3.2708,162500.0,INLAND,1.0,0.14583333333333334,3.2857142857142856
10054,-117.12,32.9,14.0,3249.0,937.0,1929.0,838.0,2.8588,92500.0,<1H OCEAN,1.1181384248210025,0.2883964296706679,2.301909307875895
10055,-117.68,33.49,16.0,3084.0,724.0,2557.0,690.0,2.8357,106300.0,<1H OCEAN,1.0492753623188407,0.23476005188067445,3.705797101449275
10056,-118.01,33.74,25.0,8110.0,1264.0,3613.0,1232.0,6.0609,264900.0,<1H OCEAN,1.025974025974026,0.1558569667077682,2.9326298701298703
10057,-116.21,33.66,19.0,1596.0,295.0,1201.0,282.0,3.8846,100900.0,INLAND,1.0460992907801419,0.18483709273182958,4.25886524822695
